# DiversMap 統合地点データ
# フォーマット: id,name,category,subcategory,district,postal_code,address,phone,hours,access,website_url,description,tags,source,lat,lng
#
# category: transit / hazard / accessible / food / tourism / shopping / medical / other
# tags: | 区切りのタグ（バリアフリー設備・店舗特徴など）
# lat/lng: 省略可（空欄でマップに表示しない）
#
# 追加・修正はこのファイルを直接編集してください（再ビルド不要）
# 既存施設データを更新する場合は dart run tool/migrate_to_places.dart を再実行
id,name,category,subcategory,district,postal_code,address,phone,hours,access,website_url,description,tags,source,lat,lng
bf_0329,南市民プール,accessible,官公庁舎・公共施設,南区,811-1344,福岡市南区三宅３－３１－１,092-561-6011,,西鉄和田（南市民プール前）バス停から徒歩15分,http://www.minami-pool.info,福岡市「赤ちゃんの駅」登録施設です。ＡＥＤが１階ロビーにあります。障がい者専用のトイレ、更衣室がございます。プールへの階段に障がい者用のリフトを取り付けています。,簡易リフト、階段昇降装置等|バリアフリートイレ|段差無し|乗り降りしやすい駐車場|筆談対応|屋内のおむつ交換スペース|授乳室|お子さま、お子さま連れの方への割引|障がいのある方、高齢者の方への割引|温水洗浄便座|全館禁煙,市データ,33.546894,130.429626
bf_0330,南障がい者フレンドホーム,accessible,福祉,南区,815-0031,福岡市南区清水１－１６－２２,092-541-5858,,西鉄清水町バス停から徒歩3分 西鉄電車高宮駅から徒歩10分,,障がいをお持ちの方々の生き甲斐を高めるとともに、豊かな日常生活を送る場として各種文化教室を開催しております。,車いす貸出|車いす対応自動販売機|エレベーター|バリアフリートイレ|乗り降りしやすい駐車場|筆談対応|点字（誘導）ブロック|点字案内|点字・音声案内自動販売機|介助用ベッド、大型ベッド、ユニバーサルシート|温水洗浄便座|全館禁煙,市データ,33.570271,130.41951
bf_0331,南体育館,accessible,官公庁舎・公共施設,南区,815-0032,福岡市南区塩原２－８－１,092-552-0301,,西鉄南市民センター前バス停から徒歩1分,http://www.minami-taiikukan.info/,アリーナとトレーニングジムで市民の皆さんの健康増進のお手伝いを合います。アリーナ2階に観客席があり、右側に車椅子用のスペースがあります。駐車場は市民センターと共同になります。,車いす貸出|車いす対応自動販売機|車いす対応客席|エレベーター|バリアフリートイレ|段差無し|乗り降りしやすい駐車場|筆談対応|点字（誘導）ブロック|屋内のおむつ交換スペース|ベビーチェア|障がいのある方、高齢者の方への割引|全館禁煙,市データ,33.566044,130.423859
bf_0332,南当仁公民館,accessible,官公庁舎・公共施設,中央区,810-0054,福岡市中央区今川２丁目８－２９,092-741-9053,,西鉄鳥飼バス停から徒歩約７分,http://gakushu.city.fukuoka.lg.jp/center/,・公民館（講堂、学習室、研修室、和室、地域団体室、児童等集会室） ・老人いこいの家,エレベーター|バリアフリートイレ|点字（誘導）ブロック|親子トイレ|トイレのおむつ交換スペース|ベビーチェア|小児用便器|オストメイト対応設備|温水洗浄便座,市データ,33.587223,130.367004
bf_0333,美野島公民館,accessible,官公庁舎・公共施設,博多区,812-0017,福岡市博多区美野島２丁目６－１１,092-474-0070,,西鉄住吉バス停から徒歩約11分,http://gakushu.city.fukuoka.lg.jp/center/,・公民館（講堂、学習室、研修室、和室、地域団体室、児童等集会室） ・老人いこいの家,車いす貸出|エレベーター|バリアフリートイレ|段差無し|障がい者等対応エレベーター|筆談対応|点字（誘導）ブロック|トイレのおむつ交換スペース|ベビーチェア|小児用便器|温水洗浄便座|全館禁煙,市データ,33.579544,130.418854
bf_0334,三宅公民館,accessible,官公庁舎・公共施設,南区,811-1344,福岡市南区三宅２丁目２５－４２,092-541-1088,,西鉄三宅本町バス停から徒歩約1分,http://gakushu.city.fukuoka.lg.jp/center/,・公民館（講堂、学習室、研修室、和室、地域団体室、児童等集会室） ・老人いこいの家,車いす貸出|エレベーター|バリアフリートイレ|障がい者等対応エレベーター|乗り降りしやすい駐車場|筆談対応|点字（誘導）ブロック|トイレのおむつ交換スペース|ベビーチェア|温水洗浄便座|全館禁煙,市データ,33.549461,130.427689
bf_0335,宮竹公民館,accessible,官公庁舎・公共施設,南区,811-1302,福岡市南区井尻２丁目４－１７,092-581-5050,,西鉄宮竹小学校西バス停から徒歩約3分,http://gakushu.city.fukuoka.lg.jp/center/,・公民館（講堂、学習室、研修室、和室、地域団体室、児童等集会室） ・老人いこいの家,車いす貸出|エレベーター|バリアフリートイレ|障がい者等対応エレベーター|乗り降りしやすい駐車場|筆談対応|点字（誘導）ブロック|トイレのおむつ交換スペース|ベビーチェア|温水洗浄便座|全館禁煙,市データ,33.557838,130.440887
bf_0336,美和台公民館,accessible,官公庁舎・公共施設,東区,811-0212,福岡市東区美和台一丁目３－１２,092-607-0294,,西鉄バス 美和台公民館前から徒歩2分,http://gakushu.city.fukuoka.lg.jp/center/,公民館（講堂、学習室、研修室、和室、地域団体室、児童等集会室）,車いす貸出|エレベーター|バリアフリートイレ|筆談対応|点字（誘導）ブロック|点字案内|屋内のおむつ交換スペース|トイレのおむつ交換スペース|ベビーチェア|キッズルーム|温水洗浄便座|全館禁煙,市データ,33.701611,130.431625
bf_0337,席田会館,accessible,官公庁舎・公共施設,博多区,812-0853,福岡市博多区東平尾２－２０－１,092-611-0051,,西鉄席田会館前バス停から徒歩10分,,福岡空港の航空機騒音対策として設置された施設であり、航空機の騒音に伴う障害の緩和に資するため、地域住民が行う学習、集会、休養等の活動のための施設です。 ＡＥＤを設置しています。,筆談対応|温水洗浄便座|全館禁煙,市データ,33.586006,130.457962
bf_0338,席田公民館,accessible,官公庁舎・公共施設,博多区,812-0002,福岡市博多区空港前３丁目１９－３２,092-611-0315,,西鉄上臼井バス停から徒歩約6分,http://gakushu.city.fukuoka.lg.jp/center/,・公民館（講堂、学習室、研修室、和室、地域団体室、児童等集会室） ・老人いこいの家,エレベーター|バリアフリートイレ|障がい者等対応エレベーター|乗り降りしやすい駐車場|筆談対応|点字（誘導）ブロック|トイレのおむつ交換スペース|ベビーチェア|小児用便器|オストメイト対応設備|温水洗浄便座|全館禁煙,市データ,33.596199,130.454437
bf_0339,福岡市地下鉄 室見駅,accessible,公共交通機関,早良区,814-0015,福岡市早良区室見一丁目,092-881-7800,地下鉄営業時間内,,https://subway.city.fukuoka.lg.jp/eki/stations/muromi.php,駅務室にＡＥＤがあります。,車いす貸出|エレベーター|バリアフリートイレ|段差無し|障がい者等対応エレベーター|文字案内|筆談対応|点字（誘導）ブロック|点字案内|音声案内|点字・音声案内ATM|ほじょ犬の同伴可能|トイレのおむつ交換スペース|ベビーチェア|お子さま、お子さま連れの方への割引|公衆電話|障がいのある方、高齢者の方への割引|介助用ベッド、大型ベッド、ユニバーサルシート|オストメイト対応設備|温水洗浄便座|洋式トイレ|全館禁煙,市データ,33.583885,130.34201
bf_0340,室見公民館,accessible,官公庁舎・公共施設,早良区,814-0015,福岡市早良区室見３丁目２－１８,092-843-9577,,西鉄バス 室見三丁目バス停から徒歩３分,http://gakushu.city.fukuoka.lg.jp/center/,・公民館（講堂、学習室、研修室、和室、地域団体室、児童等集会室）,エレベーター|バリアフリートイレ|段差無し|障がい者等対応エレベーター|点字（誘導）ブロック|トイレのおむつ交換スペース|ベビーチェア|介助用ベッド、大型ベッド、ユニバーサルシート|オストメイト対応設備|温水洗浄便座|全館禁煙,市データ,33.576561,130.343475
bf_0341,福岡市地下鉄 姪浜駅,accessible,公共交通機関,西区,819-0002,福岡市西区姪の浜四丁目８番１号,092-881-7800,地下鉄営業時間内,,https://subway.city.fukuoka.lg.jp/eki/stations/meinohama.php,駅務室にＡＥＤがあります。,車いす貸出|エレベーター|バリアフリートイレ|段差無し|障がい者等対応エレベーター|文字案内|筆談対応|点字（誘導）ブロック|点字案内|音声案内|ほじょ犬の同伴可能|トイレのおむつ交換スペース|ベビーチェア|お子さま、お子さま連れの方への割引|公衆電話|障がいのある方、高齢者の方への割引|介助用ベッド、大型ベッド、ユニバーサルシート|オストメイト対応設備|温水洗浄便座|洋式トイレ|全館禁煙,市データ,33.583725,130.325821
bf_0342,姪浜公民館,accessible,官公庁舎・公共施設,西区,819-0002,福岡市西区姪の浜２丁目１０－６,092-881-0384,,市営地下鉄姪浜駅から徒歩約１２分,http://gakushu.city.fukuoka.lg.jp/center/,・公民館（講堂、学習室、研修室、和室、地域団体室、児童等集会室） ・老人いこいの家,車いす貸出|エレベーター|バリアフリートイレ|段差無し|障がい者等対応エレベーター|乗り降りしやすい駐車場|文字案内|筆談対応|点字（誘導）ブロック|点字案内|トイレのおむつ交換スペース|ベビーチェア|小児用便器|温水洗浄便座|全館禁煙,市データ,33.588543,130.329758
bf_0343,姪北公民館,accessible,官公庁舎・公共施設,西区,819-0002,福岡市西区姪の浜２－２０－２８,092-895-1075,,西鉄姪浜3丁目バス停から徒歩3分 市営地下鉄姪浜駅から徒歩20分,http://gakushu.city.fukuoka.lg.jp/center/detail.php?id=323,・公民館（講堂、学習室、和室、児童等集会室、地域団体室、事務室、印刷室） ・老人いこいの家,エレベーター|バリアフリートイレ|段差無し|障がい者等対応エレベーター|乗り降りしやすい駐車場|筆談対応|点字（誘導）ブロック|トイレのおむつ交換スペース|ベビーチェア|小児用便器|温水洗浄便座|駐車場|洋式トイレ|自動ドア|全館禁煙,市データ,33.591049,130.327591
bf_0344,元岡公民館,accessible,官公庁舎・公共施設,西区,819-0384,福岡市西区太郎丸１－３－４１,092-806-5132,,昭和バス 元岡小学校前バス停から徒歩約2分,http://gakushu.city.fukuoka.lg.jp/center/,・公民館（講堂、学習室、児童等集会室、和室、地域団体室、研修室、事務室、印刷室） ・老人いこいの家,バリアフリートイレ|段差無し|障がい者等対応エレベーター|乗り降りしやすい駐車場|筆談対応|点字（誘導）ブロック|トイレのおむつ交換スペース|ベビーチェア|小児用便器|オストメイト対応設備|温水洗浄便座|駐車場|洋式トイレ|自動ドア|全館禁煙,市データ,33.588764,130.239227
bf_0345,百道公民館,accessible,官公庁舎・公共施設,早良区,814-0006,福岡市早良区百道３丁目１－２,092-831-2401,,西鉄バス 百道浜四丁目バス停から徒歩約５分,http://gakushu.city.fukuoka.lg.jp/center/,・公民館（講堂、学習室、研修室、和室、地域団体室、児童等集会室） ・老人いこいの家,車いす貸出|バリアフリートイレ|段差無し|乗り降りしやすい駐車場|筆談対応|点字（誘導）ブロック|トイレのおむつ交換スペース|ベビーチェア|小児用便器|オストメイト対応設備|温水洗浄便座|全館禁煙,市データ,33.584938,130.347183
